Date ,Time,Calispell Cr Temp C),Smalle Cr Temp C),Winchester Cr Temp (C)
8/19/11,2:01:00 PM,15.16,13.87,12.53
8/19/11,3:01:00 AM,10.18,9.37,10.37
8/19/11,3:01:00 PM,15.95,14.18,12.53
8/19/11,4:01:00 AM,9.87,9.22,10.06
8/19/11,4:01:00 PM,15.95,14.18,12.38
8/19/11,5:01:00 AM,9.72,8.91,9.74
8/19/11,5:01:00 PM,15.63,13.71,12.38
8/19/11,6:01:00 AM,9.56,8.76,9.43
8/19/11,6:01:00 PM,15,13.25,12.22
8/19/11,7:01:00 AM,9.56,8.76,9.43
8/19/11,7:01:00 PM,14.37,12.63,12.07
8/19/11,8:01:00 AM,9.56,8.91,9.59
8/19/11,8:01:00 PM,13.59,12.16,11.91
8/19/11,9:01:00 AM,9.87,9.53,10.06
8/19/11,9:01:00 PM,12.98,11.54,11.76
8/19/12,1:05:09 AM,15.76,13.03,14.81
8/19/12,1:05:09 PM,17.35,15.21,14.49
8/19/12,1:35:09 AM,15.76,12.87,14.65
8/19/12,1:35:09 PM,17.67,15.53,14.81
8/19/12,10:05:09 AM,15.76,12.72,12.94
8/19/12,10:05:09 PM,16.23,14.57,15.76
8/19/12,10:35:09 AM,15.92,12.87,13.1
8/19/12,10:35:09 PM,16.23,14.26,15.76
8/19/12,11:05:09 AM,16.08,13.33,13.26
8/19/12,11:05:09 PM,16.08,14.11,15.76
8/19/12,11:35:09 AM,16.39,13.79,13.41
8/19/12,11:35:09 PM,16.08,13.95,15.61
8/19/12,12:05:09 AM,15.92,13.33,14.97
8/19/12,12:05:09 PM,16.71,14.11,13.72
8/19/12,12:35:09 AM,15.76,13.18,14.81
8/19/12,12:35:09 PM,17.03,14.57,14.02
8/19/12,2:05:09 AM,15.76,12.72,14.49
8/19/12,2:05:09 PM,17.99,16,15.13
8/19/12,2:35:09 AM,15.6,12.72,14.33
8/19/12,2:35:09 PM,18.16,16.32,15.29
8/19/12,3:05:09 AM,15.6,12.56,14.18
8/19/12,3:05:09 PM,18.32,16.63,15.44
8/19/12,3:35:09 AM,15.6,12.41,14.02
8/19/12,3:35:09 PM,18.32,16.79,15.61
8/19/12,4:05:09 AM,15.6,12.41,13.87
8/19/12,4:05:09 PM,18.32,16.95,15.61
8/19/12,4:35:09 AM,15.44,12.25,13.72
8/19/12,4:35:09 PM,18.32,16.95,15.61
8/19/12,5:05:09 AM,15.6,12.25,13.56
8/19/12,5:05:09 PM,17.99,16.95,15.61
8/19/12,5:35:09 AM,15.6,12.09,13.56
8/19/12,5:35:09 PM,17.83,16.79,15.61
8/19/12,6:05:09 AM,15.6,12.09,13.41
8/19/12,6:05:09 PM,17.67,16.63,15.61
8/19/12,6:35:09 AM,15.6,12.09,13.26
8/19/12,6:35:09 PM,17.35,16.32,15.76
8/19/12,7:05:09 AM,15.6,12.09,13.26
8/19/12,7:05:09 PM,17.19,16.16,15.76
8/19/12,7:35:09 AM,15.44,12.09,13.1
8/19/12,7:35:09 PM,16.87,15.84,15.76
8/19/12,8:05:09 AM,15.44,12.09,13.1
8/19/12,8:05:09 PM,16.71,15.53,15.76
8/19/12,8:35:09 AM,15.44,12.09,12.94
8/19/12,8:35:09 PM,16.71,15.37,15.76
8/19/12,9:05:09 AM,15.6,12.25,12.94
8/19/12,9:05:09 PM,16.56,15.05,15.76
8/19/12,9:35:09 AM,15.6,12.41,12.94
8/19/12,9:35:09 PM,16.39,14.73,15.76
8/19/13,1:13:31 AM,15.58,12.87,14.07
8/19/13,1:13:31 PM,16.27,14.79,14.72
8/19/13,1:43:31 AM,15.56,12.68,13.93
8/19/13,1:43:31 PM,16.51,15.27,14.96
8/19/13,10:13:31 AM,15.32,12,12.63
8/19/13,10:13:31 PM,16.01,14.12,14.89
8/19/13,10:43:31 AM,15.44,12.36,12.9
8/19/13,10:43:31 PM,15.92,13.86,14.77
8/19/13,11:13:31 AM,15.56,12.8,13.26
8/19/13,11:13:31 PM,15.87,13.59,14.63
8/19/13,11:43:31 AM,15.7,13.31,13.71
8/19/13,11:43:31 PM,15.8,13.35,14.51
8/19/13,12:13:31 AM,15.77,13.14,14.36
8/19/13,12:13:31 PM,15.87,13.79,14.12
8/19/13,12:43:31 AM,15.63,13.04,14.24
8/19/13,12:43:31 PM,16.06,14.29,14.46
8/19/13,2:13:31 AM,15.53,12.51,13.76
8/19/13,2:13:31 PM,16.75,15.7,15.1
8/19/13,2:43:31 AM,15.51,12.36,13.62
8/19/13,2:43:31 PM,16.94,16.08,15.13
8/19/13,3:13:31 AM,15.46,12.22,13.47
8/19/13,3:13:31 PM,17.18,16.39,15.13
8/19/13,3:43:31 AM,15.41,12.1,13.33
8/19/13,3:43:31 PM,17.34,16.61,15.15
8/19/13,4:13:31 AM,15.39,11.98,13.19
8/19/13,4:13:31 PM,17.39,16.73,15.13
8/19/13,4:43:31 AM,15.34,11.86,13.04
8/19/13,4:43:31 PM,17.46,16.73,15.1
8/19/13,5:13:31 AM,15.32,11.76,12.9
8/19/13,5:13:31 PM,17.34,16.68,15.1
8/19/13,5:43:31 AM,15.27,11.64,12.75
8/19/13,5:43:31 PM,17.27,16.49,15.13
8/19/13,6:13:31 AM,15.25,11.52,12.63
8/19/13,6:13:31 PM,17.13,16.3,15.13
8/19/13,6:43:31 AM,15.22,11.42,12.49
8/19/13,6:43:31 PM,16.96,16.06,15.15
8/19/13,7:13:31 AM,15.22,11.32,12.39
8/19/13,7:13:31 PM,16.8,15.8,15.18
8/19/13,7:43:31 AM,15.2,11.27,12.29
8/19/13,7:43:31 PM,16.63,15.56,15.18
8/19/13,8:13:31 AM,15.2,11.25,12.24
8/19/13,8:13:31 PM,16.46,15.27,15.15
8/19/13,8:43:31 AM,15.2,11.3,12.24
8/19/13,8:43:31 PM,16.3,14.98,15.1
8/19/13,9:13:31 AM,15.22,11.44,12.34
8/19/13,9:13:31 PM,16.2,14.7,15.03
8/19/13,9:43:31 AM,15.25,11.69,12.46
8/19/13,9:43:31 PM,16.13,14.41,14.98
8/2/09,1:08:22 AM,14.15,15.68,16.64
8/2/09,1:08:22 PM,15.57,14.45,14.73
8/2/09,10:08:22 AM,12.75,12.74,13.81
8/2/09,10:08:22 PM,15.41,17.32,16.86
8/2/09,11:08:22 AM,13.37,13.1,13.9
8/2/09,11:08:22 PM,14.78,16.63,16.7
8/2/09,12:08:22 AM,14.62,16.4,17.02
8/2/09,12:08:22 PM,14.31,13.68,14.29
8/2/09,2:08:22 AM,13.53,15.06,16.21
8/2/09,2:08:22 PM,16.68,15.36,15.39
8/2/09,3:08:22 AM,13.22,14.53,15.81
8/2/09,3:08:22 PM,17.64,16.45,16.24
8/2/09,4:08:22 AM,12.91,14.08,15.51
8/2/09,4:08:22 PM,18.12,17.6,17.01
8/2/09,5:08:22 AM,12.59,13.69,15.18
8/2/09,5:08:22 PM,18.28,18.48,17.45
8/2/09,6:08:22 AM,12.28,13.36,14.89
8/2/09,6:08:22 PM,17.96,18.94,17.55
8/2/09,7:08:22 AM,12.13,13.06,14.56
8/2/09,7:08:22 PM,17.32,18.95,17.54
8/2/09,8:08:22 AM,12.13,12.8,14.2
8/2/09,8:08:22 PM,16.68,18.56,17.13
8/2/09,9:08:22 AM,12.28,12.66,13.94
8/2/09,9:08:22 PM,16.04,17.97,16.97
8/2/10,1:01:00 AM,17.84,NA,13.82
8/2/10,1:01:00 PM,19.14,NA,15.24
8/2/10,10:01:00 AM,18.17,NA,13.52
8/2/10,10:01:00 PM,18.01,NA,15.24
8/2/10,11:01:00 AM,18.65,NA,14.29
8/2/10,11:01:00 PM,18.01,NA,14.92
8/2/10,12:01:00 AM,17.84,NA,14.29
8/2/10,12:01:00 PM,18.98,NA,14.92
8/2/10,2:01:00 AM,17.68,NA,13.67
8/2/10,2:01:00 PM,19.3,NA,15.39
8/2/10,3:01:00 AM,17.68,NA,13.36
8/2/10,3:01:00 PM,19.14,NA,15.56
8/2/10,4:01:00 AM,17.68,NA,13.06
8/2/10,4:01:00 PM,18.98,NA,15.71
8/2/10,5:01:00 AM,17.68,NA,12.74
8/2/10,5:01:00 PM,18.82,NA,15.87
8/2/10,6:01:00 AM,17.52,NA,12.74
8/2/10,6:01:00 PM,18.65,NA,15.87
8/2/10,7:01:00 AM,17.68,NA,12.59
8/2/10,7:01:00 PM,18.33,NA,15.87
8/2/10,8:01:00 AM,17.68,NA,12.74
8/2/10,8:01:00 PM,18.33,NA,15.71
8/2/10,9:01:00 AM,18.01,NA,13.06
8/2/10,9:01:00 PM,18.17,NA,15.56
8/2/11,1:01:00 AM,13.44,10.93,12.38
8/2/11,1:01:00 PM,16.11,14.33,13.62
8/2/11,10:01:00 AM,14.22,11.54,12.07
8/2/11,10:01:00 PM,14.06,12.16,13.46
8/2/11,11:01:00 AM,15,12.47,12.84
8/2/11,11:01:00 PM,13.75,11.7,13
8/2/11,12:01:00 AM,13.59,11.24,12.84
8/2/11,12:01:00 PM,15.63,13.41,13.46
8/2/11,2:01:00 AM,13.29,10.77,12.07
8/2/11,2:01:00 PM,16.11,14.81,13.92
8/2/11,3:01:00 AM,13.29,10.46,11.6
8/2/11,3:01:00 PM,16.27,14.81,14.08
8/2/11,4:01:00 AM,13.29,10.31,11.29
8/2/11,4:01:00 PM,16.11,14.81,14.39
8/2/11,5:01:00 AM,13.13,10.15,10.98
8/2/11,5:01:00 PM,15.79,14.64,14.54
8/2/11,6:01:00 AM,13.13,9.99,10.68
8/2/11,6:01:00 PM,15.32,14.33,14.54
8/2/11,7:01:00 AM,13.13,9.84,10.68
8/2/11,7:01:00 PM,14.84,13.87,14.39
8/2/11,8:01:00 AM,13.29,10.15,10.83
8/2/11,8:01:00 PM,14.53,13.25,14.08
8/2/11,9:01:00 AM,13.75,10.77,11.29
8/2/11,9:01:00 PM,14.22,12.63,13.77
8/2/12,1:11:27 AM,14.81,11.94,14.18
8/2/12,1:11:27 PM,16.39,13.79,13.72
8/2/12,1:41:27 AM,14.81,11.78,14.02
8/2/12,1:41:27 PM,16.56,13.95,13.87
8/2/12,10:11:27 AM,15.28,12.41,12.48
8/2/12,10:11:27 PM,15.13,12.56,14.18
8/2/12,10:41:27 AM,15.44,12.56,12.48
8/2/12,10:41:27 PM,14.97,12.25,14.02
8/2/12,11:11:27 AM,15.76,13.03,12.79
8/2/12,11:11:27 PM,14.81,12.09,13.87
8/2/12,11:41:27 AM,15.92,13.33,13.1
8/2/12,11:41:27 PM,14.81,11.94,13.72
8/2/12,12:11:27 AM,14.97,12.25,14.49
8/2/12,12:11:27 PM,16.08,13.49,13.41
8/2/12,12:41:27 AM,14.81,12.09,14.33
8/2/12,12:41:27 PM,16.23,13.64,13.56
8/2/12,2:11:27 AM,14.81,11.78,13.87
8/2/12,2:11:27 PM,16.56,13.95,13.87
8/2/12,2:41:27 AM,14.65,11.63,13.56
8/2/12,2:41:27 PM,16.39,13.95,14.02
8/2/12,3:11:27 AM,14.65,11.47,13.41
8/2/12,3:11:27 PM,16.56,14.42,14.02
8/2/12,3:41:27 AM,14.65,11.47,13.26
8/2/12,3:41:27 PM,16.71,14.42,14.18
8/2/12,4:11:27 AM,14.49,11.32,13.1
8/2/12,4:11:27 PM,16.71,14.57,14.33
8/2/12,4:41:27 AM,14.49,11.32,12.94
8/2/12,4:41:27 PM,16.71,14.57,14.33
8/2/12,5:11:27 AM,14.49,11.32,12.79
8/2/12,5:11:27 PM,16.56,14.57,14.33
8/2/12,5:41:27 AM,14.65,11.17,12.63
8/2/12,5:41:27 PM,16.56,14.57,14.33
8/2/12,6:11:27 AM,14.65,11.17,12.48
8/2/12,6:11:27 PM,16.23,14.42,14.49
8/2/12,6:41:27 AM,14.65,11.17,12.48
8/2/12,6:41:27 PM,16.08,14.11,14.49
8/2/12,7:11:27 AM,14.65,11.17,12.32
8/2/12,7:11:27 PM,16.08,13.95,14.49
8/2/12,7:41:27 AM,14.65,11.32,12.32
8/2/12,7:41:27 PM,15.76,13.79,14.49
8/2/12,8:11:27 AM,14.81,11.47,12.32
8/2/12,8:11:27 PM,15.6,13.49,14.49
8/2/12,8:41:27 AM,14.97,11.47,12.32
8/2/12,8:41:27 PM,15.44,13.33,14.49
8/2/12,9:11:27 AM,14.97,11.78,12.32
8/2/12,9:11:27 PM,15.13,13.03,14.33
8/2/12,9:41:27 AM,15.13,11.94,12.32
8/2/12,9:41:27 PM,15.13,12.72,14.33
8/2/13,1:13:31 AM,13.81,12.56,13.83
8/2/13,1:13:31 PM,13.43,12.65,13.59
8/2/13,1:43:31 AM,13.74,12.51,13.79
8/2/13,1:43:31 PM,13.47,12.68,13.69
8/2/13,10:13:31 AM,13.4,12.32,13.35
8/2/13,10:13:31 PM,13.57,12.27,13.4
8/2/13,10:43:31 AM,13.38,12.36,13.38
8/2/13,10:43:31 PM,13.52,12.24,13.4
8/2/13,11:13:31 AM,13.38,12.41,13.43
8/2/13,11:13:31 PM,13.47,12.2,13.38
8/2/13,11:43:31 AM,13.38,12.46,13.47
8/2/13,11:43:31 PM,13.43,12.15,13.35
8/2/13,12:13:31 AM,13.38,12.12,13.33
8/2/13,12:13:31 PM,13.4,12.51,13.5
8/2/13,12:43:31 AM,13.86,12.63,13.88
8/2/13,12:43:31 PM,13.4,12.58,13.52
8/2/13,2:13:31 AM,13.69,12.44,13.74
8/2/13,2:13:31 PM,13.55,12.73,13.74
8/2/13,2:43:31 AM,13.64,12.39,13.69
8/2/13,2:43:31 PM,13.59,12.78,13.79
8/2/13,3:13:31 AM,13.57,12.34,13.67
8/2/13,3:13:31 PM,13.67,12.85,13.83
8/2/13,3:43:31 AM,13.52,12.32,13.62
8/2/13,3:43:31 PM,13.71,12.82,13.86
8/2/13,4:13:31 AM,13.47,12.27,13.57
8/2/13,4:13:31 PM,13.76,12.78,13.83
8/2/13,4:43:31 AM,13.45,12.24,13.55
8/2/13,4:43:31 PM,13.79,12.73,13.83
8/2/13,5:13:31 AM,13.43,12.22,13.5
8/2/13,5:13:31 PM,13.83,12.7,13.81
8/2/13,5:43:31 AM,13.4,12.2,13.47
8/2/13,5:43:31 PM,13.86,12.68,13.81
8/2/13,6:13:31 AM,13.38,12.2,13.43
8/2/13,6:13:31 PM,13.86,12.63,13.79
8/2/13,6:43:31 AM,13.35,12.2,13.4
8/2/13,6:43:31 PM,13.86,12.61,13.76
8/2/13,7:13:31 AM,13.35,12.2,13.4
8/2/13,7:13:31 PM,13.86,12.56,13.71
8/2/13,7:43:31 AM,13.35,12.2,13.38
8/2/13,7:43:31 PM,13.83,12.53,13.67
8/2/13,8:13:31 AM,13.35,12.22,13.38
8/2/13,8:13:31 PM,13.79,12.49,13.62
8/2/13,8:43:31 AM,13.38,12.27,13.38
8/2/13,8:43:31 PM,13.74,12.41,13.57
8/2/13,9:13:31 AM,13.38,12.29,13.35
8/2/13,9:13:31 PM,13.69,12.36,13.5
8/2/13,9:43:31 AM,13.4,12.29,13.35
8/2/13,9:43:31 PM,13.64,12.32,13.45
8/20/09,1:08:22 AM,13.22,14.38,14.8
8/20/09,1:08:22 PM,14.31,13.97,13.73
8/20/09,10:08:22 AM,11.66,12.01,12.95
8/20/09,10:08:22 PM,14.62,16.28,15.7
8/20/09,11:08:22 AM,12.28,12.35,12.97
8/20/09,11:08:22 PM,14.15,15.62,15.5
8/20/09,12:08:22 AM,13.68,14.89,15
8/20/09,12:08:22 PM,13.06,13.02,13.21
8/20/09,2:08:22 AM,12.75,13.94,14.59
8/20/09,2:08:22 PM,15.57,15.02,14.51
8/20/09,3:08:22 AM,12.44,13.56,14.39
8/20/09,3:08:22 PM,16.68,16.16,15.39
8/20/09,4:08:22 AM,12.13,13.2,14.2
8/20/09,4:08:22 PM,16.99,17.19,16.19
8/20/09,5:08:22 AM,11.97,12.89,14
8/20/09,5:08:22 PM,17.16,17.96,16.58
8/20/09,6:08:22 AM,11.66,12.62,13.8
8/20/09,6:08:22 PM,17.16,18.31,16.33
8/20/09,7:08:22 AM,11.51,12.37,13.57
8/20/09,7:08:22 PM,16.68,18.15,16.09
8/20/09,8:08:22 AM,11.35,12.14,13.33
8/20/09,8:08:22 PM,16.04,17.6,15.82
8/20/09,9:08:22 AM,11.35,11.98,13.09
8/20/09,9:08:22 PM,15.25,16.95,15.79
8/20/10,1:01:00 AM,12.19,NA,12.9
8/20/10,1:01:00 PM,14.83,NA,13.82
8/20/10,10:01:00 AM,11.57,NA,11.81
8/20/10,10:01:00 PM,13.12,NA,12.9
8/20/10,11:01:00 AM,12.19,NA,12.74
8/20/10,11:01:00 PM,12.5,NA,12.59
8/20/10,12:01:00 AM,12.66,NA,13.21
8/20/10,12:01:00 PM,13.58,NA,13.36
8/20/10,2:01:00 AM,11.88,NA,12.43
8/20/10,2:01:00 PM,16.09,NA,13.82
8/20/10,3:01:00 AM,11.57,NA,11.97
8/20/10,3:01:00 PM,16.89,NA,13.82
8/20/10,4:01:00 AM,11.41,NA,11.66
8/20/10,4:01:00 PM,17.04,NA,13.67
8/20/10,5:01:00 AM,11.11,NA,11.19
8/20/10,5:01:00 PM,16.73,NA,13.67
8/20/10,6:01:00 AM,10.95,NA,10.88
8/20/10,6:01:00 PM,16.09,NA,13.67
8/20/10,7:01:00 AM,10.79,NA,10.73
8/20/10,7:01:00 PM,15.3,NA,13.52
8/20/10,8:01:00 AM,10.79,NA,10.73
8/20/10,8:01:00 PM,14.51,NA,13.36
8/20/10,9:01:00 AM,10.95,NA,11.19
8/20/10,9:01:00 PM,13.73,NA,13.06
8/20/11,1:01:00 AM,11.73,9.84,10.83
8/20/11,1:01:00 PM,15.79,13.25,12.53
8/20/11,10:01:00 AM,12.04,10.15,10.68
8/20/11,10:01:00 PM,14.37,11.39,12.07
8/20/11,11:01:00 AM,13.13,11.24,11.6
8/20/11,11:01:00 PM,14.06,10.93,11.91
8/20/11,12:01:00 AM,12.04,10.15,11.14
8/20/11,12:01:00 PM,14.53,12.32,12.22
8/20/11,2:01:00 AM,11.58,9.53,10.52
8/20/11,2:01:00 PM,16.74,14.02,12.53
8/20/11,3:01:00 AM,11.42,9.37,10.21
8/20/11,3:01:00 PM,17.38,14.33,12.53
8/20/11,4:01:00 AM,11.27,9.06,9.9
8/20/11,4:01:00 PM,17.38,14.33,12.38
8/20/11,5:01:00 AM,11.12,8.91,9.59
8/20/11,5:01:00 PM,17.06,14.02,12.38
8/20/11,6:01:00 AM,11.12,8.76,9.28
8/20/11,6:01:00 PM,16.43,13.56,12.38
8/20/11,7:01:00 AM,10.96,8.6,9.28
8/20/11,7:01:00 PM,15.48,12.94,12.22
8/20/11,8:01:00 AM,10.96,8.76,9.43
8/20/11,8:01:00 PM,15,12.32,12.22
8/20/11,9:01:00 AM,11.42,9.37,9.9
8/20/11,9:01:00 PM,14.53,11.86,12.07
8/20/12,1:05:09 AM,15.92,13.33,15.29
8/20/12,1:05:09 PM,17.35,14.89,14.33
8/20/12,1:35:09 AM,15.76,13.33,15.13
8/20/12,1:35:09 PM,17.51,15.05,14.65
8/20/12,10:05:09 AM,15.76,12.56,12.94
8/20/12,10:05:09 PM,16.39,14.26,15.44
8/20/12,10:35:09 AM,16.08,12.87,13.1
8/20/12,10:35:09 PM,16.23,14.11,15.44
8/20/12,11:05:09 AM,16.23,13.18,13.26
8/20/12,11:05:09 PM,16.23,13.79,15.44
8/20/12,11:35:09 AM,16.39,13.64,13.41
8/20/12,11:35:09 PM,16.08,13.64,15.29
8/20/12,12:05:09 AM,15.92,13.79,15.44
8/20/12,12:05:09 PM,16.71,14.11,13.72
8/20/12,12:35:09 AM,15.92,13.49,15.44
8/20/12,12:35:09 PM,17.03,14.57,14.02
8/20/12,2:05:09 AM,15.76,13.03,14.97
8/20/12,2:05:09 PM,17.67,15.53,14.81
8/20/12,2:35:09 AM,15.76,13.03,14.65
8/20/12,2:35:09 PM,17.67,15.68,14.97
8/20/12,3:05:09 AM,15.6,12.87,14.49
8/20/12,3:05:09 PM,17.83,16,15.13
8/20/12,3:35:09 AM,15.6,12.72,14.33
8/20/12,3:35:09 PM,17.99,16.16,15.29
8/20/12,4:05:09 AM,15.6,12.72,14.18
8/20/12,4:05:09 PM,17.99,16.16,15.29
8/20/12,4:35:09 AM,15.6,12.56,14.02
8/20/12,4:35:09 PM,17.83,16,15.29
8/20/12,5:05:09 AM,15.6,12.41,13.87
8/20/12,5:05:09 PM,17.67,16,15.29
8/20/12,5:35:09 AM,15.6,12.41,13.72
8/20/12,5:35:09 PM,17.51,15.84,15.29
8/20/12,6:05:09 AM,15.6,12.25,13.56
8/20/12,6:05:09 PM,17.51,15.84,15.44
8/20/12,6:35:09 AM,15.44,12.09,13.56
8/20/12,6:35:09 PM,17.35,15.68,15.44
8/20/12,7:05:09 AM,15.44,12.09,13.41
8/20/12,7:05:09 PM,17.19,15.53,15.44
8/20/12,7:35:09 AM,15.44,12.09,13.26
8/20/12,7:35:09 PM,17.03,15.37,15.61
8/20/12,8:05:09 AM,15.44,12.09,13.1
8/20/12,8:05:09 PM,16.71,15.05,15.61
8/20/12,8:35:09 AM,15.6,12.09,12.94
8/20/12,8:35:09 PM,16.71,14.89,15.61
8/20/12,9:05:09 AM,15.6,12.25,12.94
8/20/12,9:05:09 PM,16.56,14.73,15.61
8/20/12,9:35:09 AM,15.76,12.41,12.94
8/20/12,9:35:09 PM,16.56,14.42,15.61
8/20/13,1:13:31 AM,15.68,12.73,14.05
8/20/13,1:13:31 PM,16.32,14.29,14.29
8/20/13,1:43:31 AM,15.63,12.56,13.88
8/20/13,1:43:31 PM,16.53,14.75,14.51
8/20/13,10:13:31 AM,15.34,11.61,12.24
8/20/13,10:13:31 PM,15.89,13.4,14.03
8/20/13,10:43:31 AM,15.44,11.98,12.46
8/20/13,10:43:31 PM,15.82,13.11,13.88
8/20/13,11:13:31 AM,15.56,12.39,12.85
8/20/13,11:13:31 PM,15.75,12.82,13.69
8/20/13,11:43:31 AM,15.7,12.85,13.31
8/20/13,11:43:31 PM,15.68,12.58,13.5
8/20/13,12:13:31 AM,15.61,12.34,13.31
8/20/13,12:13:31 PM,15.87,13.33,13.71
8/20/13,12:43:31 AM,15.72,12.92,14.19
8/20/13,12:43:31 PM,16.08,13.79,14.05
8/20/13,2:13:31 AM,15.61,12.39,13.71
8/20/13,2:13:31 PM,16.75,15.18,14.6
8/20/13,2:43:31 AM,15.58,12.24,13.55
8/20/13,2:43:31 PM,16.94,15.56,14.6
8/20/13,3:13:31 AM,15.56,12.07,13.4
8/20/13,3:13:31 PM,17.11,15.84,14.58
8/20/13,3:43:31 AM,15.53,11.93,13.23
8/20/13,3:43:31 PM,17.25,16.03,14.58
8/20/13,4:13:31 AM,15.49,11.78,13.06
8/20/13,4:13:31 PM,17.3,16.13,14.53
8/20/13,4:43:31 AM,15.44,11.66,12.92
8/20/13,4:43:31 PM,17.34,16.13,14.51
8/20/13,5:13:31 AM,15.39,11.52,12.73
8/20/13,5:13:31 PM,17.25,16.06,14.48
8/20/13,5:43:31 AM,15.37,11.39,12.58
8/20/13,5:43:31 PM,17.18,15.89,14.51
8/20/13,6:13:31 AM,15.32,11.27,12.41
8/20/13,6:13:31 PM,17.03,15.7,14.51
8/20/13,6:43:31 AM,15.27,11.13,12.24
8/20/13,6:43:31 PM,16.89,15.46,14.53
8/20/13,7:13:31 AM,15.25,11.03,12.12
8/20/13,7:13:31 PM,16.75,15.22,14.51
8/20/13,7:43:31 AM,15.25,10.96,12
8/20/13,7:43:31 PM,16.56,14.96,14.48
8/20/13,8:13:31 AM,15.22,10.93,11.93
8/20/13,8:13:31 PM,16.37,14.65,14.43
8/20/13,8:43:31 AM,15.22,10.96,11.9
8/20/13,8:43:31 PM,16.25,14.34,14.36
8/20/13,9:13:31 AM,15.25,11.08,11.95
8/20/13,9:13:31 PM,16.13,14,14.27
8/20/13,9:43:31 AM,15.27,11.3,12.07
8/20/13,9:43:31 PM,15.99,13.71,14.17
8/21/09,1:08:22 AM,13.22,14.59,15.07
8/21/09,1:08:22 PM,15.25,14.96,14.98
8/21/09,10:08:22 AM,12.28,13.09,14.18
8/21/09,10:08:22 PM,14.93,16.51,16.14
8/21/09,11:08:22 AM,12.91,13.4,14.18
8/21/09,11:08:22 PM,14.31,15.83,15.83
8/21/09,12:08:22 AM,13.68,15.07,15.28
8/21/09,12:08:22 PM,13.99,14.04,14.44
8/21/09,2:08:22 AM,13.06,14.15,14.84
8/21/09,2:08:22 PM,16.36,16.1,15.77
8/21/09,3:08:22 AM,12.75,13.85,14.63
8/21/09,3:08:22 PM,17.32,17.2,16.67
8/21/09,4:08:22 AM,12.75,13.68,14.56
8/21/09,4:08:22 PM,17.8,18.1,17.24
8/21/09,5:08:22 AM,12.59,13.62,14.59
8/21/09,5:08:22 PM,17.64,18.71,17.46
8/21/09,6:08:22 AM,12.44,13.6,14.61
8/21/09,6:08:22 PM,17.64,18.85,17.27
8/21/09,7:08:22 AM,12.28,13.47,14.58
8/21/09,7:08:22 PM,17.16,18.55,17.01
8/21/09,8:08:22 AM,12.13,13.28,14.46
8/21/09,8:08:22 PM,16.36,17.92,16.71
8/21/09,9:08:22 AM,11.97,13.09,14.3
8/21/09,9:08:22 PM,15.73,17.21,16.51
8/21/10,1:01:00 AM,11.57,NA,11.66
8/21/10,1:01:00 PM,14.04,NA,13.21
8/21/10,10:01:00 AM,11.41,NA,11.66
8/21/10,10:01:00 PM,13.43,NA,13.36
8/21/10,11:01:00 AM,11.88,NA,12.28
8/21/10,11:01:00 PM,13.12,NA,13.36
8/21/10,12:01:00 AM,12.03,NA,12.12
8/21/10,12:01:00 PM,12.97,NA,12.74
8/21/10,2:01:00 AM,11.26,NA,11.34
8/21/10,2:01:00 PM,15.3,NA,13.52
8/21/10,3:01:00 AM,10.95,NA,11.19
8/21/10,3:01:00 PM,15.62,NA,13.52
8/21/10,4:01:00 AM,10.79,NA,11.04
8/21/10,4:01:00 PM,16.09,NA,13.52
8/21/10,5:01:00 AM,10.79,NA,10.88
8/21/10,5:01:00 PM,15.93,NA,13.52
8/21/10,6:01:00 AM,10.64,NA,10.73
8/21/10,6:01:00 PM,15.46,NA,13.52
8/21/10,7:01:00 AM,10.64,NA,10.73
8/21/10,7:01:00 PM,14.83,NA,13.52
8/21/10,8:01:00 AM,10.64,NA,10.73
8/21/10,8:01:00 PM,14.36,NA,13.52
8/21/10,9:01:00 AM,10.79,NA,11.04
8/21/10,9:01:00 PM,13.89,NA,13.52
8/21/11,1:01:00 AM,13.75,10.31,11.44
8/21/11,1:01:00 PM,17.22,13.87,13.16
8/21/11,10:01:00 AM,13.75,10.77,11.29
8/21/11,10:01:00 PM,15.63,12.16,12.69
8/21/11,11:01:00 AM,14.84,11.86,12.22
8/21/11,11:01:00 PM,15.32,11.7,12.53
8/21/11,12:01:00 AM,13.91,10.62,11.6
8/21/11,12:01:00 PM,16.11,12.78,12.84
8/21/11,2:01:00 AM,13.59,10.15,11.14
8/21/11,2:01:00 PM,18.18,14.64,13.31
8/21/11,3:01:00 AM,13.44,9.84,10.83
8/21/11,3:01:00 PM,18.34,14.81,13.31
8/21/11,4:01:00 AM,13.29,9.68,10.52
8/21/11,4:01:00 PM,18.34,14.81,13.31
8/21/11,5:01:00 AM,13.13,9.53,10.37
8/21/11,5:01:00 PM,18.02,14.64,13.31
8/21/11,6:01:00 AM,12.98,9.37,10.06
8/21/11,6:01:00 PM,17.38,14.18,13.31
8/21/11,7:01:00 AM,12.82,9.22,10.06
8/21/11,7:01:00 PM,16.91,13.71,13.16
8/21/11,8:01:00 AM,12.82,9.53,10.21
8/21/11,8:01:00 PM,16.43,13.09,13
8/21/11,9:01:00 AM,13.13,9.99,10.52
8/21/11,9:01:00 PM,15.95,12.63,12.84
8/21/12,1:05:09 AM,15.92,13.18,14.81
